,iht1,kziht1
0,0.8527867224167847,0.766608052178879
1,0.7365821685969409,0.5030442306785219
2,0.6429868112582915,0.35249383751480223
3,0.5664878213798321,0.258428628554703
4,0.5031896168910316,0.19156806350187985
5,0.45022756275826525,0.14495712531979246
6,0.405448657541696,0.1101815756144438
7,0.3672132513288269,0.08359552346309573
8,0.3342609838251873,0.06394889077954197
9,0.3056155429856598,0.04929422467701153
10,0.28051510098176835,0.03807814941655708
11,0.25836072059378584,0.029544698921602934
12,0.23867776935405166,0.02296979650349571
13,0.221086930920671,0.01796516759483981
14,0.20528236759948,0.014035234486472387
15,0.19101523393075642,0.011007442686570746
16,0.17808119885499507,0.008646555859604835
17,0.16631097021505717,0.0068050190769735446
18,0.15556306734118844,0.005324029068038316
19,0.14571827767865314,0.0041669915866464026
20,0.13667537691997905,0.0032620103282926067
21,0.12834779988089798,0.0025491672112549764
22,0.1206610298349629,0.001999950506047289
23,0.1135505337787287,0.0015597146089111561
24,0.10696011527500612,0.0012290064519196874
25,0.10084058908482442,0.00097198658475656
26,0.09514870577397766,0.0007672349719180954
27,0.08984627214223649,0.0006069439041118908
28,0.08489942636349207,0.00047745478478154106
29,0.08027803638866378,0.0003774321380531046
30,0.07595519736069904,0.0002984898733511692
31,0.07190680918488906,0.00023621361038969835
32,0.0681112194686636,0.0001864928640683954
33,0.06454892014123914,0.00014755006371071052
34,0.061202288437569,0.00011676774671470256
35,0.05805536476658138,9.247760529882163e-05
36,0.05509366141460169,7.319989726574327e-05
37,0.05230399715936413,5.7733838435796815e-05
38,0.04967435376060494,4.561769518675874e-05
39,0.04719375100368822,3.613678535976816e-05
40,0.04485213754340785,2.8600180704561046e-05
41,0.04264029525641361,2.2652424271168005e-05
42,0.04054975518583513,1.7880928674160977e-05
43,0.03857272346836835,1.413801767124852e-05
44,0.03670201588611825,1.1215410588625748e-05
45,0.03493099989359352,8.872886904593708e-06
46,0.03325354314283273,7.025411003195166e-06
47,0.031663967673383996,5.557586594202114e-06
48,0.030157009054060983,4.4065208432212005e-06
49,0.02872777986429044,3.490971497515938e-06
50,0.02737173698787329,2.76764631863251e-06
51,0.02608465226385113,2.1862063763528923e-06
52,0.024862586100143913,1.7300309006916115e-06
53,0.023701863707512767,1.3698206469267997e-06
54,0.02259905365572212,1.0864256769072954e-06
55,0.021550948491717573,8.605516643489596e-07
56,0.02055454719223469,6.819316959829019e-07
57,0.01960703925132887,5.399541301465884e-07
58,0.01870579022756532,4.287380638827172e-07
59,0.01784832859660172,3.3911566374239084e-07
60,0.017032333773117293,2.6944407681477065e-07
61,0.016255625181895893,2.134317665775397e-07
62,0.015516152271691876,1.6892541335894054e-07
63,0.0148119853775805,1.3368648970248796e-07
64,0.014141307348065579,1.0613629566292377e-07
65,0.013502405862486843,8.39112353901507e-08
66,0.012893666372415132,6.631147123595226e-08
67,0.012313565607890264,5.2512140110624745e-08
68,0.011760665595674584,4.172387030631627e-08
69,0.011233608142275673,3.3062609591589946e-08
70,0.010731109739418517,2.6238005253401276e-08
71,0.01025195685402099,2.0743288679683382e-08
72,0.00979500156858986,1.6486535073639874e-08
73,0.009359157541401037,1.3051104356647685e-08
74,0.00894339625887351,1.0370434153228846e-08
75,0.008546743555272228,8.192000819894109e-09
76,0.008168276377294791,6.4751079450985104e-09
77,0.0078071197732623235,5.127413765242325e-09
78,0.007462444088560759,4.074380045857774e-09
79,0.007133462350709287,3.2285849699597197e-09
80,0.0068194278289795025,2.5620951846259626e-09
81,0.00651963175487039,2.029848390235905e-09
82,0.006233401190990504,1.612900234800322e-09
83,0.005960097037016275,1.2796802599267393e-09
84,0.005699112162397339,1.0162753637432164e-09
85,0.005449869656384829,8.061736319593048e-10
86,0.0052118211867766134,6.3945779424799e-10
87,0.004984445459502123,5.058578851442762e-10
88,0.004767246771841531,4.024451960786181e-10
89,0.00455975365266946,3.178326877714608e-10
90,0.004361517583656492,2.519491730920222e-10
91,0.004172111795860616,1.9965306634466135e-10
92,0.003991130136581793,1.5866771216168843e-10
93,0.003818186001759129,1.2586622037971852e-10
94,0.003652911329564172,9.997441563081706e-11
95,0.0034949556511761114,7.913484332738961e-11
96,0.0033439851950294716,6.28076278665588e-11
97,0.0031996820411093587,4.9826723642888e-11
98,0.0030617433221184487,3.958066371624709e-11
99,0.0029298804685798227,3.140185825338732e-11
100,0.0028038184951463345,2.4924566699110276e-11
101,0.002683295325586253,1.9769319944051573e-11
102,0.0025680611540960514,1.572820486357226e-11
103,0.0024578778407510424,1.2449530889185195e-11
104,0.002352518339060267,9.915489546024679e-12
105,0.0022517661537279797,7.81937777720119e-12
106,0.0021554148268567754,6.20126021398873e-12
107,0.002063267450938106,4.919299126019799e-12
108,0.001975136207093402,3.9090553292661235e-12
109,0.001890841927123447,3.096526716340241e-12
110,0.001810213678020846,2.4593529990640235e-12
111,0.0017330883676823221,1.9511173078103556e-12
112,0.0016593103706434515,1.5504689136718594e-12
113,0.001588731172725692,1.2303521817176e-12
114,0.001521209033560772,9.779872738965891e-13
115,0.0014566086660141937,7.75950747412426e-13
116,0.0013948009315962347,6.176170910550477e-13
117,0.0013356625509991361,4.892547270717601e-13
118,0.001279075828951836,3.8934228685635084e-13
119,0.0012249283926325113,3.084700713952809e-13
120,0.001173112942920318,2.450436489826766e-13
121,0.0011235270178166683,1.9406234537304322e-13
122,0.0010760727673969639,1.544109555414386e-13
123,0.0010306567396943965,1.2253254575042636e-13
124,0.0009871896769524037,9.774184925781554e-14
125,0.0009455863217107214,7.753086174955098e-14
126,0.0009057652322239891,6.212793185248859e-14
127,0.0008676486067350975,4.962147296526332e-14
128,0.0008311621161584988,3.9732839510333044e-14
129,0.0007962347447424586,3.1876945300452904e-14
130,0.0007627986383162361,2.549523871082182e-14
131,0.0007307889597380839,2.0334614615449815e-14
132,0.000700143751185358,1.6074788031455037e-14
133,0.0006708038029489641,1.2558548884519864e-14
134,0.000642712528408923,1.0056292435970963e-14
135,0.0006158158448859329,7.897764480896537e-15
136,0.0005900620600802291,5.83357890298101e-15
137,0.000565401763825905,4.494887218172127e-15
138,0.0005417877248982897,3.576347777980963e-15
139,0.0005191747926308244,2.6766523454912815e-15
140,0.0004975198031073627,2.2326259998123364e-15
141,0.0004767814897089817,2.029833366483659e-15
142,0.0004569203978026077,1.7717831138389502e-15
143,0.0004378988033771806,1.738476647819433e-15
144,0.000419680635434044,1.8301755695592028e-15
145,0.00040223140195258435,1.838176193317067e-15
146,0.0003855181192629589,1.8369269328874043e-15
147,0.0003695092446598888,1.2929821862031848e-15
148,0.00035417461210634924,9.990408824136558e-16
149,0.0003394853708806384,1.0247261318476983e-15
150,0.0003254139270257676,9.571938574509068e-16
151,0.00031193388747206363,1.0841207655286135e-15
152,0.00029902000670313674,1.1959933808856645e-15
153,0.00028664813584981666,1.228232143591512e-15
154,0.00027479517409555816,1.342896027324494e-15
155,0.0002634390222868738,1.4053305417459815e-15
156,0.00025255853864394873,1.6850550986300132e-15
157,0.0002421334964753128,1.6165715439136508e-15
158,0.00023214454380275255,1.493501506356589e-15
159,0.0002225731648077273,1.2313450521664024e-15
160,0.00021340164301433652,1.316173122409818e-15
161,0.00020461302612998075,1.4053235532482877e-15
162,0.00019619109246525666,1.4680572713018111e-15
163,0.0001881203188618942,1.6890952448671766e-15
164,0.00018038585005715154,1.9433823711287306e-15
165,0.00017297346942292578,1.4119176201031782e-15
166,0.0001658695710104206,1.5208518836694969e-15
167,0.0001590611328457955,1.483267969440807e-15
168,0.00015253569141673778,1.4239998931852443e-15
169,0.0001462813172966382,1.5222138522759095e-15
170,0.00014028659185356352,1.4977297383787591e-15
171,0.00013454058499573154,1.7452601666037486e-15
172,0.0001290328339054436,1.8561559041262168e-15
173,0.00012375332271665553,1.48028588209308e-15
174,0.00011869246309460504,1.2407982813278792e-15
175,0.00011384107567387202,1.2632060298291515e-15
176,0.00010919037231864287,1.3501709462636028e-15
177,0.00010473193916759571,1.5546680889098252e-15
178,0.00010045772042611383,1.3217783456095428e-15
179,9.636000287459616e-05,1.4989831004636565e-15
180,9.243140105889829e-05,1.3892399387114183e-15
181,8.866484313298485e-05,1.4354010964583293e-15
182,8.505355732404599e-05,1.5802874378509245e-15
183,8.159105899197065e-05,1.5658592177262062e-15
184,7.827113825892092e-05,1.6706615364126293e-15
185,7.508784817843128e-05,1.2642374999572799e-15
186,7.203549342502236e-05,1.288011403333949e-15
187,6.910861947907087e-05,1.5201943780433855e-15
188,6.630200228245782e-05,1.5509167453070903e-15
189,6.361063834962478e-05,1.328645449119793e-15
190,6.1029735307921635e-05,1.3238285581866649e-15
191,5.8554702851071664e-05,9.684776648271629e-16
192,5.618114408767938e-05,9.619198877931175e-16
193,5.3904847265922126e-05,7.735467601084517e-16
194,5.17217778579658e-05,9.88316122687948e-16
195,4.962807099005553e-05,1.2376794264988004e-15
196,4.762002419908437e-05,1.3107469977917212e-15
197,4.569409050504297e-05,1.5036782238531796e-15
198,4.384687178406826e-05,1.5694927290897317e-15
199,4.2075112427433465e-05,1.2802555677012396e-15
200,4.0375693276184337e-05,1.089183322977648e-15
201,3.874562581727899e-05,1.521834904106747e-15
202,3.718204663169113e-05,1.2952738010692942e-15
203,3.5682212081173364e-05,1.0967505504977931e-15
204,3.424349322430248e-05,1.3114811779243927e-15
205,3.286337095275915e-05,1.2211085069330996e-15
206,3.153943133643438e-05,1.001975197840852e-15
207,3.0269361168565935e-05,1.0141486271833585e-15
208,2.9050943703845515e-05,8.953901943162612e-16
209,2.78820545780209e-05,1.3147224114523828e-15
210,2.6760657904100273e-05,1.1154767822880216e-15
211,2.5684802535429947e-05,1.4782839665178277e-15
212,2.465261848903278e-05,1.7947199622753093e-15
213,2.3662313522803603e-05,1.5096173081875798e-15
214,2.2712169858683744e-05,1.2300882556444593e-15
215,2.180054104607576e-05,1.728214040437036e-15
216,2.0925848959560353e-05,1.3635805642953077e-15
217,2.0086580924707217e-05,1.77419409314813e-15
218,1.9281286967241765e-05,1.2915481942317644e-15
219,1.8508577178438076e-05,1.4933790723829737e-15
220,1.7767119194140683e-05,1.4524170081405783e-15
221,1.7055635779817273e-05,1.3502182403848456e-15
222,1.6372902519283383e-05,1.4985824987072159e-15
223,1.571774560206724e-05,1.6731502675834878e-15
224,1.5089039703905737e-05,1.5811650837913437e-15
225,1.4485705957480966e-05,1.542957832464314e-15
226,1.3906710010210084e-05,1.6128235243230909e-15
227,1.3351060163235076e-05,1.8804191781893623e-15
228,1.2817805589926204e-05,1.7585298295475881e-15
229,1.2306034629902819e-05,1.2440772970430543e-15
230,1.1814873154939328e-05,1.2584743558485845e-15
231,1.1343483004412555e-05,1.0879534333093275e-15
232,1.0891060486666814e-05,1.1540238373058805e-15
233,1.0456834943173764e-05,9.732022840323695e-16
234,1.0040067374433076e-05,1.4260269064424434e-15
235,9.640049122986294e-06,1.014179591765413e-15
236,9.256100612641429e-06,1.3027452362893058e-15
237,8.887570139395639e-06,1.3317950154572831e-15
238,8.533832715600634e-06,1.151861794053538e-15
239,8.194288960213345e-06,1.0827216516285097e-15
240,7.868364037445216e-06,1.0086964766810826e-15
241,7.555506640280952e-06,1.5209282917976264e-15
242,7.25518801440513e-06,1.2100925259443024e-15
243,6.96690102571846e-06,1.6601234351122585e-15
244,6.690159265233829e-06,1.1438351955727605e-15
245,6.424496192970377e-06,1.2306188646516192e-15
246,6.1694643156035425e-06,1.0170348431868492e-15
247,5.924634400857931e-06,1.1180541315940188e-15
248,5.689594723522654e-06,1.010574596956463e-15
249,5.4639503423009264e-06,8.315651633545374e-16
250,5.2473224088358e-06,8.756130103075634e-16
251,5.03934750418462e-06,9.898818478369023e-16
252,4.839677002919927e-06,1.098252932322174e-15
253,4.6479764645888924e-06,1.3401154209682497e-15
254,4.463925050079371e-06,1.0375609137303087e-15
255,4.287214961674181e-06,9.071998915773627e-16
256,4.117550908039624e-06,1.0289445122086777e-15
257,3.95464958975641e-06,1.1391330660201355e-15
258,3.7982392070535036e-06,1.4157118315705112e-15
259,3.648058988305894e-06,1.2596595554950017e-15
260,3.503858737828029e-06,1.2543161901677337e-15
261,3.3653984015132685e-06,1.6204668182221429e-15
262,3.2324476519986738e-06,1.5081816680920244e-15
263,3.104785490419218e-06,1.2534347446920576e-15
264,2.982199864293467e-06,1.5843222951619721e-15
265,2.864487301492697e-06,1.4833034372406437e-15
266,2.751452559722416e-06,1.687560852137813e-15
267,2.6429082901269757e-06,1.4417542005788246e-15
268,2.5386747147116986e-06,1.6600554675426155e-15
269,2.4385793175169074e-06,1.5043424156416069e-15
270,2.3424565477597797e-06,1.6260793774012688e-15
271,2.2501475363841997e-06,1.6538360151296927e-15
272,2.161499823266056e-06,1.8692060223884923e-15
273,2.076367096333466e-06,1.671487224796791e-15
274,1.9946089409039207e-06,1.6936698011835754e-15
275,1.916090600081691e-06,1.805935119673393e-15
276,1.8406827436693667e-06,1.851293915122703e-15
277,1.7682612485212773e-06,1.5356955255613756e-15
278,1.6987069862710167e-06,1.8124282763979835e-15
279,1.6319056205534035e-06,1.5099112863590256e-15
280,1.5677474121566997e-06,1.7369946524203256e-15
281,1.5061270328544929e-06,1.5417222741380035e-15
282,1.4469433860134864e-06,1.9004378408678868e-15
283,1.3900994354296056e-06,1.7527710392114954e-15
284,1.335502039992606e-06,1.7566883120126378e-15
285,1.2830617969305304e-06,1.7322487419388153e-15
286,1.232692889119377e-06,1.5892762614029236e-15
287,1.1843129412208834e-06,1.4139793491244432e-15
288,1.137842879481523e-06,1.3551246679760937e-15
289,1.0932067983956197e-06,1.336491555904302e-15
290,1.0503318331660611e-06,1.988678978722543e-15
291,1.0091480358438401e-06,1.7361270876874754e-15
292,9.695882583466594e-07,1.8620874125554888e-15
293,9.315880389025407e-07,1.3945736921222607e-15
294,8.950854939599467e-07,1.6308451182581525e-15
295,8.600212140756916e-07,1.8057903793600828e-15
296,8.263381641140423e-07,1.2694299735027842e-15
297,7.939815874247767e-07,1.5866129954116371e-15
298,7.628989140416844e-07,1.4487401294779456e-15
299,7.330396730136548e-07,1.7683571315388216e-15
300,7.043554072827323e-07,1.7257261175282492e-15
301,6.767995932839169e-07,1.7625764316608261e-15
302,6.503275624408376e-07,1.6640279890632382e-15
303,6.248964272191764e-07,2.1409817185351334e-15
304,6.004650093978743e-07,1.7628468863969058e-15
305,5.769937708931789e-07,1.5968460268218654e-15
306,5.544447484789737e-07,1.1011555693199488e-15
307,5.327814903442784e-07,8.558548782647767e-16
308,5.11968995519243e-07,1.1165019274565885e-15
309,4.919736554793684e-07,1.160419256234689e-15
310,4.727631983413621e-07,9.32604462696128e-16
311,4.543066355108686e-07,8.48561802869429e-16
312,4.3657421005164436e-07,1.3027419437778413e-15
313,4.195373475112094e-07,1.352569478604734e-15
314,4.031686086176354e-07,1.2485762838414662e-15
315,3.8744164300531583e-07,1.5962070831751595e-15
316,3.7233114713067334e-07,1.5086295313491225e-15
317,3.578128211697699e-07,1.0592495264437098e-15
318,3.438633293119175e-07,1.5266766530931323e-15
319,3.3046026133353934e-07,1.5532405059154422e-15
320,3.1758209550944753e-07,1.4885163808011054e-15
321,3.0520816324192703e-07,1.2254995918195783e-15
322,2.933186151358794e-07,1.0999172320646368e-15
323,2.8189438751127287e-07,1.15677751732461e-15
324,2.7091717178609533e-07,1.878594114838198e-15
325,2.6036938443024497e-07,1.3761768710457246e-15
326,2.50234137590282e-07,1.2770179284942077e-15
327,2.4049521157200056e-07,1.1667154718131903e-15
328,2.3113702857093304e-07,9.059955362639052e-16
329,2.221446261752229e-07,7.605964789515419e-16
330,2.1350363401241618e-07,7.235166328208086e-16
331,2.0520024920050108e-07,5.785273007491949e-16
332,1.9722121447394386e-07,5.688828246670752e-16
333,1.895537961428223e-07,6.084677142784362e-16
334,1.82185763294959e-07,6.088979940872394e-16
335,1.751053680183211e-07,7.627216114651459e-16
336,1.6830132557266842e-07,9.548815925521163e-16
337,1.617627969893139e-07,1.0140792961259852e-15
338,1.5547937039014544e-07,1.1160593725706373e-15
339,1.4944104468546668e-07,1.248305304129641e-15
340,1.436382131385098e-07,1.0538636266422055e-15
341,1.3806164749992647e-07,7.562978844508612e-16
342,1.3270248327284742e-07,1.1392655505261628e-15
343,1.2755220496131043e-07,1.706144455273591e-15
344,1.226026325316382e-07,1.4213067322140732e-15
345,1.1784590804532674e-07,1.3144728540258117e-15
346,1.1327448251030144e-07,1.8087728731389287e-15
347,1.0888110465118034e-07,1.876867291739542e-15
348,1.0465880789144852e-07,1.9131705671563e-15
349,1.0060090009587491e-07,1.590679479209005e-15
350,9.670095182277139e-08,1.4149217932959222e-15
351,9.29527867608768e-08,1.29488245794393e-15
352,8.935047117465947e-08,1.414013839806747e-15
353,8.588830450001251e-08,1.1481374465643877e-15
354,8.2560810048651e-08,1.3764716331541224e-15
355,7.936272669671497e-08,1.3231940491653962e-15
356,7.628899924876663e-08,1.632318581302918e-15
357,7.333477134610259e-08,1.73313369635854e-15
358,7.049537673687476e-08,1.4230687070273827e-15
359,6.776633306047667e-08,1.818672384058151e-15
360,6.514333309221259e-08,1.4374248642943974e-15
361,6.262223887775101e-08,1.194512830605613e-15
362,6.019907465347827e-08,1.2166783200753869e-15
363,5.787002050666337e-08,1.5973148745520014e-15
364,5.5631406212660255e-08,1.303184699379495e-15
365,5.3479705397111256e-08,1.0153500243621064e-15
366,5.1411529741627846e-08,9.710450086143224e-16
367,4.9423623599219875e-08,1.3458432671217349e-15
368,4.751285916195339e-08,1.166034184164522e-15
369,4.5676230662039355e-08,1.2249810459315243e-15
370,4.391085025743637e-08,1.1005701259612361e-15
371,4.221394276164313e-08,9.832838843998652e-16
372,4.058284198861291e-08,1.1474588672446593e-15
373,3.901498579596691e-08,1.3336969731160015e-15
374,3.7507912340656236e-08,1.5080397030908233e-15
375,3.60592558951451e-08,1.537814401946088e-15
376,3.466674330138243e-08,1.0489115227029771e-15
377,3.33281904642389e-08,9.830691536423425e-16
378,3.2041498353457123e-08,1.1269330350237167e-15
379,3.080464996887862e-08,1.3081147283078314e-15
380,2.9615706985892224e-08,1.284310251525115e-15
381,2.8472807189587753e-08,1.482475984032695e-15
382,2.7374160652905194e-08,1.141639088473166e-15
383,2.6318047536930757e-08,1.2209835154172227e-15
384,2.5302815124712127e-08,1.0544602773593153e-15
385,2.4326875019419196e-08,1.233672272415886e-15
386,2.3388700910967297e-08,1.357099548969132e-15
387,2.2486826132914066e-08,1.4905414905103205e-15
388,2.1619841137563507e-08,1.5953520936494108e-15
389,2.0786391222322743e-08,1.743880142097209e-15
390,1.9985174443088238e-08,1.5380934622531405e-15
391,1.921493988625768e-08,1.4352489816359113e-15
392,1.8474485219095405e-08,1.4993228409631125e-15
393,1.776265501373509e-08,1.7386348532165708e-15
394,1.707833865489217e-08,1.4406744034301303e-15
395,1.6420469126185964e-08,1.1992495196817834e-15
396,1.5788020576066067e-08,1.3200904928314855e-15
397,1.518000757350108e-08,1.347066537002337e-15
398,1.4595482492024906e-08,1.3032279130788423e-15
399,1.4033534981764912e-08,1.7570566922080728e-15
400,1.3493290005886924e-08,1.8657083665578563e-15
401,1.2973906480623821e-08,1.6188992267179762e-15
402,1.2474576229169047e-08,1.8214341470261894e-15
403,1.1994522182673566e-08,1.7029702253976935e-15
404,1.153299797686921e-08,1.575250819950034e-15
405,1.1089285818884852e-08,1.5288468586235846e-15
406,1.0662695820119251e-08,1.500417261237237e-15
407,1.0252565469277309e-08,1.449454157287994e-15
408,9.858257387048632e-09,1.552559179343804e-15
409,9.479159138598072e-09,1.0268792994128094e-15
410,9.1146820398061e-09,9.521679529487138e-16
411,8.764260829937809e-09,9.318721729542727e-16
412,8.42735116645504e-09,1.1764500311062226e-15
413,8.103430442855769e-09,1.310852591221865e-15
414,7.791996464381333e-09,1.858099257500901e-15
415,7.49256645266918e-09,1.8526073534415434e-15
416,7.204676098772987e-09,1.7265722728806029e-15
417,6.927879333794856e-09,1.8182980868558015e-15
418,6.661747118777237e-09,1.8219641091761012e-15
419,6.405867673225026e-09,1.5321991118404053e-15
420,6.159844391883596e-09,1.1316734247253755e-15
421,5.923296537404706e-09,1.3005286381069966e-15
422,5.695858314606884e-09,1.0728897834182789e-15
423,5.477177730364502e-09,1.0755571325460592e-15
424,5.266916164928793e-09,1.413227308367612e-15
425,5.064748939925275e-09,1.0814613954660848e-15
426,4.870363250880409e-09,1.1036826636842259e-15
427,4.683458917260436e-09,1.3162468739126552e-15
428,4.503746867322558e-09,1.2176046400275986e-15
429,4.330949685251546e-09,1.1350511615979592e-15
430,4.164800338578747e-09,1.1497683597977963e-15
431,4.005042487633213e-09,1.1671451926710082e-15
432,3.851429525027057e-09,1.9726029658926513e-15
433,3.7037243811352055e-09,1.4007038816256865e-15
434,3.56169897461654e-09,1.5309050132459658e-15
435,3.425134488799783e-09,1.4458983642330674e-15
436,3.293820439505694e-09,1.2624596521743867e-15
437,3.1675540916922197e-09,1.4217434737629098e-15
438,3.0461408958873513e-09,9.309669331931715e-16
439,2.9293940251660073e-09,9.774502455210975e-16
440,2.817133383941038e-09,9.877833838092374e-16
441,2.7091863121236205e-09,9.112928549677775e-16
442,2.605386382570459e-09,1.098760951699196e-15
443,2.505573839383485e-09,1.1372107329582736e-15
444,2.4095950942637334e-09,1.0990224425746367e-15
445,2.3173025529739002e-09,9.579492405885642e-16
446,2.2285542957764173e-09,7.719554948989574e-16
447,2.1432135424396635e-09,8.626730741132443e-16
448,2.061149319027329e-09,7.568325812741235e-16
449,1.9822355414740234e-09,6.445301120130291e-16
450,1.9063508329114143e-09,9.976816931641475e-16
451,1.833378549969339e-09,1.0881693871849696e-15
452,1.763206753363807e-09,1.263759684775936e-15
453,1.6957275785653324e-09,1.5662391390748706e-15
454,1.6308374514099415e-09,1.4238028819654354e-15
455,1.56843670733595e-09,1.3982366797894219e-15
456,1.5084297020710717e-09,1.0582637187554073e-15
457,1.4507242005246892e-09,9.423644963902626e-16
458,1.3952317244926617e-09,1.1863765121301968e-15
459,1.3418673183735053e-09,1.1853452222989122e-15
460,1.29054911900894e-09,1.64352140264879e-15
461,1.2411982498830254e-09,1.6680178735585717e-15
462,1.1937393101518624e-09,1.465416749785847e-15
463,1.148099422517657e-09,1.3199151798747863e-15
464,1.1042087126299985e-09,1.202642596223705e-15
465,1.0620002289014742e-09,1.200513859001368e-15
466,1.0214090675540835e-09,1.3743228066860696e-15
467,9.823731635705706e-10,1.4853091822091433e-15
468,9.448327284853739e-10,1.6406970299104177e-15
469,9.087303406594001e-10,1.6718536122480833e-15
470,8.740109070652189e-10,1.3315202578159115e-15
471,8.406210101074225e-10,1.2341039370812471e-15
472,8.085099817153315e-10,9.637445239756252e-16
473,7.776284302744297e-10,1.0856368091634822e-15
474,7.479292919611689e-10,1.0063895466410711e-15
475,7.193671052623598e-10,1.1092958214214369e-15
476,6.918982584035899e-10,9.128953638541608e-16
477,6.654808175805875e-10,1.2708981538835616e-15
478,6.400744370961494e-10,1.0405070728786536e-15
479,6.156403964185417e-10,8.924846432561388e-16
480,5.921412563169347e-10,1.009965246219394e-15
481,5.695411709080354e-10,1.1124694771450962e-15
482,5.478055766408329e-10,1.0256944120742302e-15
483,5.269014671658332e-10,1.0867667676052201e-15
484,5.067969426227463e-10,1.112842980364265e-15
485,4.87461341239397e-10,1.2700901974977068e-15
486,4.688652746940132e-10,1.6056244330261576e-15
487,4.5098014918820513e-10,1.504295330200381e-15
488,4.337788675582665e-10,1.245472406155731e-15
489,4.1723528683755726e-10,1.4678114033573887e-15
490,4.0132412974419275e-10,1.966947225370408e-15
491,3.860210559321996e-10,1.9190911632766884e-15
492,3.713029217717956e-10,1.4357613505155954e-15
493,3.571471171880374e-10,1.3160392424771543e-15
494,3.4353226820280384e-10,1.269247123586232e-15
495,3.304377180696235e-10,1.1217914204933496e-15
496,3.178433843021606e-10,9.118230265156563e-16
497,3.057302076851868e-10,1.0312771385461976e-15
498,2.940796969901558e-10,1.4101610819710327e-15
499,2.8287422555073936e-10,1.2733377054337377e-15
500,2.7209656299647304e-10,1.465583955634767e-15
501,2.617305557740401e-10,1.2070696165462555e-15
502,2.517603252490958e-10,1.3692922371539873e-15
503,2.4217074451162906e-10,1.1765855005488512e-15
